minute,period,shot_open_goal,shot_statsbomb_xg,fk_duration,pass_angle,pass_length,pass_switch,shot_x,shot_y,fk_x,fk_y,distance_to_goal,shooter_position_Center Attacking Midfield,shooter_position_Center Back,shooter_position_Center Defensive Midfield,shooter_position_Center Forward,shooter_position_Center Midfield,shooter_position_Goalkeeper,shooter_position_Left Attacking Midfield,shooter_position_Left Back,shooter_position_Left Center Back,shooter_position_Left Center Forward,shooter_position_Left Center Midfield,shooter_position_Left Defensive Midfield,shooter_position_Left Midfield,shooter_position_Left Wing,shooter_position_Left Wing Back,shooter_position_Right Attacking Midfield,shooter_position_Right Back,shooter_position_Right Center Back,shooter_position_Right Center Forward,shooter_position_Right Center Midfield,shooter_position_Right Defensive Midfield,shooter_position_Right Midfield,shooter_position_Right Wing,shooter_position_Right Wing Back,shot_body_part_Head,shot_body_part_Left Foot,shot_body_part_Other,shot_body_part_Right Foot,shot_technique_Backheel,shot_technique_Diving Header,shot_technique_Half Volley,shot_technique_Lob,shot_technique_Normal,shot_technique_Overhead Kick,shot_technique_Volley,pass_height_Ground Pass,pass_height_High Pass,pass_height_Low Pass,fk_taker_position_Center Attacking Midfield,fk_taker_position_Center Back,fk_taker_position_Center Defensive Midfield,fk_taker_position_Center Forward,fk_taker_position_Center Midfield,fk_taker_position_Goalkeeper,fk_taker_position_Left Attacking Midfield,fk_taker_position_Left Back,fk_taker_position_Left Center Back,fk_taker_position_Left Center Forward,fk_taker_position_Left Center Midfield,fk_taker_position_Left Defensive Midfield,fk_taker_position_Left Midfield,fk_taker_position_Left Wing,fk_taker_position_Left Wing Back,fk_taker_position_Right Attacking Midfield,fk_taker_position_Right Back,fk_taker_position_Right Center Back,fk_taker_position_Right Center Forward,fk_taker_position_Right Center Midfield,fk_taker_position_Right Defensive Midfield,fk_taker_position_Right Midfield,fk_taker_position_Right Wing,fk_taker_position_Right Wing Back,distance_player_1,distance_player_2,distance_player_3,distance_player_4,distance_player_5,distance_player_6,distance_player_7,distance_player_8,distance_player_9,distance_player_10,angle_player_1,angle_player_2,angle_player_3,angle_player_4,angle_player_5,angle_player_6,angle_player_7,angle_player_8,angle_player_9,angle_player_10,teammates_player_1,teammates_player_2,teammates_player_3,teammates_player_4,teammates_player_5,teammates_player_6,teammates_player_7,teammates_player_8,teammates_player_9,teammates_player_10,pred_base_xg,pred_improved_xg,pctge_improvement
79,2,1,0.025150282,2.099728,-0.4120058,42.452442,1,110.9,31.4,72.0,48.4,12.520782723136758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.8062257748298461,1.2083045973594584,1.3038404810405324,3.801315561749651,3.811823710509189,7.467261881037786,8.373768566183331,9.377632963600146,9.914131328563288,10.257680049601852,166.3629758296802,157.8258602476791,100.910713176414,78.74436735433159,128.8679170092611,125.685853745246,93.2259058423432,21.46703914007085,124.67968167731576,166.43225727053616,0,0.0,1.0,1.0,0.0,0.0,0.0,0,1,0,0.035422004759311676,0.0765425860881805,55.08000183105469
24,1,1,0.03830269,1.206819,-1.5048853,30.365934,1,102.3,38.8,100.3,69.1,17.740631330367023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9055385138137412,6.016643582596527,6.835202996254029,8.075270893288968,8.095677859203636,8.497058314499197,8.668333173107731,8.670063436907492,9.013878188659977,9.17605579756358,92.46166724306276,168.45636318410908,155.56543027756888,168.29239898709272,150.50599117651012,30.443575679925708,167.115970041015,176.58957217923745,133.92825226855595,163.46864166904376,0,1.0,0.0,0.0,1.0,1.0,1.0,0,0,0,0.031363558024168015,0.0887212678790092,32.959999084472656
30,1,1,0.087300025,1.546733,-1.0579461,35.462234,1,110.8,45.1,93.4,76.0,10.51903037356581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1.769180601295413,2.158703314492292,3.785498646149542,4.123105625617663,5.080354318352214,6.4140470843298285,7.733692520394117,7.782673062643714,7.981227975693967,8.54400374531753,71.71108938124974,132.3941971776392,16.801230696507385,10.092159462341352,108.79772570215654,1.962057108185016,69.2815624928446,178.55111215282977,103.7465807208304,98.44565420430466,0,0.0,0.0,1.0,0.0,0.0,1.0,0,0,1,0.05437210574746132,0.1061085984110832,35.290000915527344
1,1,1,0.04782648,1.749154,-0.7406006,41.05338,1,107.7,37.8,77.4,65.5,12.495199078045934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.8062257748298567,3.8470768123342665,3.99624824053762,4.019950248448355,4.275511665286393,4.5541190146942805,4.800000000000004,5.020956084253283,5.203844732503071,8.220097323024829,140.11432555694518,107.7564778848348,48.15777718438136,105.85138628361234,89.35649527855026,88.70102141407891,100.1407931461128,34.05227739878476,77.65660869212135,89.66529961378423,0,0.0,1.0,0.0,1.0,0.0,0.0,0,1,0,0.09783442318439484,0.1111938133835792,95.3499984741211
24,1,1,0.06399102,1.99121,0.4291785,38.930706,1,113.1,47.6,77.7,31.4,10.264989040422796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.5099019513592802,1.9416487838947512,2.692582403567252,6.576473218982954,7.7781745930520225,8.077747210701752,8.080841540334765,8.48999411071645,10.64706532336493,11.364858116140294,149.07378984493369,59.65251541054053,115.96244788456072,109.6401219876238,177.2361426290875,79.09255023871675,125.6195793213456,94.67300980390895,109.75468066289868,109.394811077634,0,1.0,0.0,0.0,0.0,0.0,0.0,1,0,1,0.043894436210393906,0.127752810716629,23.290000915527344
18,1,1,0.011388676,2.079744,-0.7480006,41.60697,1,103.5,30.4,73.0,58.7,19.08952592391964,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.029563014098705,1.4422205101855965,1.562049935181333,3.623534186398689,4.229657196511323,4.742362280551754,7.468600939935137,7.523961722390671,8.492938243034626,11.3017697729161,178.86298113811938,153.88169048693726,80.38605186869249,159.59228362443696,126.98059753539638,95.24771769753303,146.41358973851206,124.76554422085844,107.9555114515413,89.31480988189723,0,0.0,1.0,1.0,0.0,0.0,0.0,1,0,1,0.05852903798222542,0.1979697048664093,236.8699951171875
61,2,1,0.024704339,0.862561,1.4758446,4.2190046,1,90.8,40.7,90.4,36.5,29.208389205842906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4.011234224026316,4.509988913511873,5.217278984298227,8.405355435673146,9.749358953285093,10.149384217774012,11.140017953306904,11.388590782006355,11.706835610018622,11.882760622010355,95.66241926462789,177.55919110151842,13.5447241443964,179.3278574469221,171.3312423002793,175.7188451131682,169.45811886454388,164.52945738408147,179.41519850657448,171.86055924163804,1,0.0,1.0,0.0,1.0,0.0,0.0,0,0,0,0.02137698605656624,0.0876909047365188,33.09000015258789
33,1,1,0.030734513,2.101494,-0.8387825,46.38157,1,108.1,33.2,77.1,67.7,13.705838172107535,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.7615773105863792,0.984885780179618,2.549509756796394,3.114482300479481,3.501428280002323,3.505709628591621,3.7107950630558975,4.079215610874227,4.601086828130934,6.350590523722966,52.94347181059052,126.29262972847944,34.695153531234155,77.34744349944205,61.89169574467466,26.474393373758566,74.29136217098436,108.43494882292204,17.89766399712258,93.58331485492296,0,0.0,1.0,0.0,0.0,0.0,1.0,1,1,0,0.024812916293740273,0.1766398847103119,148.9499969482422
57,2,1,0.102452815,1.424652,-0.55057716,30.391117,1,109.8,37.2,83.9,53.1,10.577334257741883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.8439088914585784,3.7483329627982656,3.805259518088094,4.441846462902558,5.797413216254292,6.013318551349163,6.830812543175225,7.550496672405073,8.448076704197227,9.42443632266672,64.74884184741984,83.86089004839239,77.66265101175898,46.53511115116277,0.3550573632498899,101.53606165813412,33.25458399867257,176.10861585345276,88.84577511066944,34.554109997924435,0,1.0,0.0,0.0,0.0,0.0,1.0,0,1,0,0.03018770180642605,0.2810787260532379,25.5
29,1,1,0.13424039,1.894601,0.83490723,31.434057,1,111.6,40.6,90.5,17.3,8.421401308570927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.526433752247383,1.7888543819998317,2.4083189157584504,2.5495097567963905,2.86530975637888,2.912043955712211,4.159326868617078,4.614108798023733,6.389053137985318,7.043436661176129,144.30688097377654,67.520565602897,0.6780249107515943,29.645581951798768,146.66555688347816,78.14022087905211,5.603169780391807,33.98451861858949,111.38614397191994,55.42580852588487,1,1.0,1.0,0.0,0.0,0.0,0.0,0,0,1,0.11014119535684586,0.0657487958669662,76.8499984741211
35,1,1,0.023635888,1.808108,-0.85982186,32.333572,1,107.8,34.4,86.7,58.9,13.42385935563987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.6708203932499465,1.7464249196573003,1.843908891458576,1.9416487838947647,2.051828452868323,2.7730849247724105,4.252058325093865,5.608029957123978,5.629387178015029,9.476286192385706,178.09084756700364,138.28527647473848,77.8729089650701,143.4554432162905,108.36916724503654,140.29690456838696,163.46997357837196,173.51692630710272,102.34788292665364,121.93090370197088,0,0.0,1.0,0.0,0.0,1.0,1.0,0,0,1,0.13493217527866364,0.1021215617656707,342.9200134277344
31,1,1,0.0068651787,0.799872,-2.02863,7.692204,1,81.5,30.1,84.9,37.0,39.75248419910383,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.522782990761712,6.894925670375279,9.902019995940218,10.855873986004072,11.002272492535347,12.248265183282074,12.684636376341263,21.7947241322298,22.22723554560936,23.169160537231384,130.98693818497912,174.93464355504543,174.33879564333031,171.39485340198027,176.58276772423855,174.5032153161205,171.69667097576996,174.57242710861416,167.3945988723613,168.85110831475853,1,0.0,0.0,0.0,0.0,1.0,1.0,0,1,0,0.022106852382421494,0.0917007401585578,148.0399932861328
1,1,1,0.03169638,1.577377,-0.92437124,34.200146,1,106.9,37.5,86.3,64.8,13.336416310238665,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.33416640641263,2.061552812808835,2.8425340807103683,3.4713109915419555,3.4885527085024868,3.699999999999996,4.860041152089139,4.972926703662539,5.099019513592777,7.7278716345446625,156.20098861054433,49.89825348376854,151.5149877350388,120.69207375767628,73.50482238620633,98.12024981851182,132.5614915264933,115.95846264785185,142.62456447767497,89.63308075357887,0,0.0,0.0,0.0,1.0,1.0,1.0,0,1,0,0.0069039613008499146,0.0779103860259056,105.44999694824219
30,1,1,0.0618549,1.271763,-1.0381186,26.583076,1,107.2,45.3,93.7,68.2,13.853880322855394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2.4515301344262515,2.9966648127543407,3.257299494980461,4.9648766349225575,5.220153254455279,5.37587202228624,5.464430436925701,6.911584478250988,8.68331733843697,11.764352935882195,124.26090083107935,48.20256567986986,130.37130849490003,78.16239470355536,47.33673468909095,94.05766307613662,12.069912749823114,115.81039306739346,51.41903773431225,175.32627701546417,0,0.0,1.0,1.0,0.0,0.0,0.0,0,0,0,0.03318700194358826,0.3073801696300506,24.579999923706055
91,2,1,0.026640542,1.406557,0.88486516,34.891403,1,107.3,31.6,85.2,4.6,15.226621424334423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.7000000000000028,0.9999999999999972,1.8027756377319943,2.785677655436825,4.140048308896888,5.178802950489615,5.635601121442153,6.152235366108804,8.471717653463198,9.219544457292884,33.48134065512051,19.648761699035727,157.17140818110028,144.5188516805423,160.62802735314233,23.47336085367914,150.95577228139769,26.00978147852812,130.9419067812889,127.212737654281,0,1.0,0.0,0.0,1.0,0.0,0.0,1,1,0,0.06295749545097351,0.159090057015419,109.7300033569336
3,1,1,0.06821782,1.424657,0.8596416,34.31851,1,108.7,45.6,86.3,19.6,12.61150268604023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.8062257748298515,4.609772228646444,5.3600373133029615,5.522680508593632,6.044005294504631,8.681589716175264,9.10823802938856,10.689246933250258,11.63486140871476,11.677756633874498,70.7631408432898,103.83306779646011,130.39811897353806,121.9626557562792,114.68221665662954,50.86044969704537,107.52006094541991,89.07766821198854,120.79834999126896,178.44753286984823,0,1.0,0.0,0.0,1.0,0.0,0.0,1,0,0,0.026718182489275932,0.2854625880718231,30.079999923706055
43,1,1,0.10391541,1.646119,0.99882734,38.057323,1,113.3,38.8,92.7,6.8,6.806614430096658,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.7000000000000028,0.7999999999999972,0.921954445729295,1.2041594578792318,2.4020824298928543,3.3541019662496905,3.5114099732158928,5.147815070493509,5.993329625508675,6.621933252457327,169.84573341979967,79.84573341979973,112.68307428935188,141.7878059167702,12.540210610589147,110.45911304896644,80.17116005830029,177.66102696656645,54.135779638988495,85.27858457856148,0,1.0,1.0,0.0,0.0,1.0,0.0,0,0,0,0.06324604153633118,0.1012502163648605,35.5
58,2,1,0.010708559,1.070774,-1.7463884,25.187298,1,83.9,38.8,82.1,63.5,36.11993909186448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8.268010643437757,8.77268487978452,10.804165863221462,12.02081528017131,13.609188072769069,14.108862463005298,15.005332385522154,16.14465855941214,17.07512811079319,17.873164241398328,149.75157267823397,153.86838686252955,176.504991909289,111.84625240121328,179.79835363066135,108.79759799871444,179.62365762269752,168.10871060547015,82.7194267524329,161.9481493354506,0,0.0,1.0,1.0,1.0,0.0,0.0,1,1,0,0.11293385922908783,0.0889335572719574,123.29000091552734
66,2,1,0.15000485,1.007986,1.1020982,26.564827,1,115.2,37.6,103.2,14.0,5.366563145999493,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.7810249675906611,1.2041594578792214,1.920937271229856,2.23606797749979,2.789265136196274,4.254409477236533,4.964876634922562,5.220153254455273,6.403124237432847,6.512296062065975,166.75948008481248,164.9315118405076,155.22485943116817,90.0,48.90049374238186,176.98721249581624,54.16234704572175,96.39439776522762,118.35496178532408,113.04359780015572,0,0.0,1.0,0.0,0.0,0.0,1.0,1,0,1,0.010740301571786404,0.0931802988052368,49.38999938964844
23,1,1,0.08376117,1.737624,0.96061623,45.024994,1,112.9,43.4,87.1,6.5,7.872102641607254,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.7211102550927944,0.8602325267042534,1.1180339887499038,2.5961509971494308,5.18652099195598,5.64623768539723,6.129437168288786,6.530696746902282,6.637017402418047,8.645229898620393,149.2785806672956,118.87380906670876,15.28366667255035,80.05373331589205,44.72215634722186,177.34358729627328,81.89844561533661,90.2006068502204,84.77280738958719,55.41559779579115,0,0.0,1.0,0.0,0.0,0.0,0.0,0,1,0,0.169209286570549,0.1300920844078064,52.209999084472656
85,2,1,0.02992344,1.909516,0.6807735,44.010567,1,107.6,38.1,73.4,10.4,12.544720004846663,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5830951894845285,1.5000000000000016,4.001249804748511,4.382921400162226,5.008991914547277,7.34370478709486,7.723341245859851,8.781799360040054,10.248902380255162,10.824047302187845,157.74768101987712,134.41866480220574,97.2793413677858,63.93360618558648,77.85493208559916,104.96547029586692,39.96306196887936,21.35714526991211,93.1120982154298,82.62062120309818,0,0.0,0.0,1.0,1.0,0.0,0.0,1,0,1,0.10657995939254761,0.0838741138577461,135.9499969482422
44,1,1,0.0076767965,1.525749,2.4306834,4.7507896,1,101.6,17.4,105.2,14.3,29.14309523712264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3.5227829907617094,3.860051813123763,9.411163583744578,9.501578816175764,10.435037134576955,16.40121946685673,20.83962571640864,21.79197099851228,23.13547060251856,23.542302351299465,175.44121033343882,92.5780473755518,171.99811556497062,178.41897165436222,169.09725230400667,156.41043197125745,172.70858853666,146.11476195770803,171.5153713900812,131.06651461412164,0,1.0,1.0,0.0,0.0,0.0,0.0,0,0,1,0.030107807368040085,0.1639319956302642,287.69000244140625
20,1,1,0.04564445,1.38819,-0.8691711,37.182793,1,108.0,40.1,84.0,68.5,12.00041665943312,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.7615773105863951,1.5524174696260038,2.549509756796392,2.828427124746188,3.106444913401808,3.354101966249688,4.61735855224608,6.7416615162732665,7.844743462982071,8.485281374238573,157.2788632636612,105.40887095544734,79.16752130328936,97.65264857684652,176.7860677908585,100.78230024607552,94.4922869508008,20.37700426226873,78.49909025894726,98.6075561314656,0,0.0,1.0,1.0,1.0,0.0,0.0,0,0,0,0.009416986256837845,0.0751604884862899,116.05000305175781
58,2,1,0.012058635,2.121944,-1.7057731,16.3487,1,86.7,49.9,80.1,59.2,34.7404663181138,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3.313608305156176,5.852349955359815,8.275868534480235,10.606601717798211,10.692053123698924,11.257886124846,11.699999999999998,12.747548783981966,14.722092242612804,14.87615541731129,158.2484997166285,90.32971974830744,119.91172933874915,167.8172760839486,170.966749063002,145.3298628168401,173.9372064275963,158.49265639007163,87.1959992108864,89.4412292004752,0,1.0,0.0,0.0,0.0,0.0,1.0,1,0,1,0.04374422878026962,0.0891311317682266,151.13999938964844
42,1,1,0.06722287,1.889456,-0.6772503,37.341263,1,109.4,39.7,80.3,63.1,10.604244433244638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.8062257748298522,5.024937810560448,5.147815070493509,5.522680508593628,5.818075283115549,7.217340230306456,8.411896337925235,8.600581375697818,9.099999999999994,10.40048075811883,171.2538377374447,60.46184140530893,6.194147633113545,49.55681936007452,30.388795252497143,2.351350027097343,19.62530751956674,2.2873458838368683,178.37885408634668,88.92975806556515,0,0.0,0.0,1.0,0.0,1.0,0.0,0,0,1,0.020430514588952065,0.1178824678063392,31.950000762939453
67,2,1,0.04196194,1.69207,-0.8396708,35.195026,1,107.9,37.9,84.4,64.1,12.280879447336003,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.2236067977499821,0.8544003745317494,0.9055385138137412,1.0295630140986989,1.6763054614240156,1.7888543819998317,2.340939982143916,2.8653097563788763,5.470831746635967,6.303173803727774,16.719228809225402,100.71022285173078,93.50563062194212,70.7912182687754,172.4917977315912,106.71922880922531,169.8627158459524,109.40300396869424,110.93832415847388,98.02751940340072,0,0.0,1.0,0.0,1.0,1.0,0.0,0,0,0,0.06746223568916321,0.0915311276912689,164.4600067138672
76,2,1,0.060145788,2.187104,0.95613337,31.212978,1,110.5,53.0,92.5,27.5,16.101242188104617,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5317977802344336,9.21140597303148,11.264102272262978,11.482595525402782,12.014990636700473,12.587692401707312,17.44133022449836,17.977764043395386,18.087841220001906,18.221415971323417,152.9320914810141,111.70456557914986,160.34617594194674,123.9866001908706,140.97940933407995,177.2851184453026,147.78700078922927,122.9873565206133,152.10630864485026,150.45980184817864,0,1.0,0.0,0.0,1.0,0.0,1.0,0,1,0,0.042020201683044434,0.1053982004523277,31.510000228881836
24,1,1,0.0677033,1.148852,0.69264185,24.429491,1,107.7,41.0,88.9,25.4,12.340583454602134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.476482306023339,2.5709920264364885,4.123105625617661,4.68721665810319,5.1788029504896205,5.636488268416785,7.752418977325727,9.21954445729289,9.501578816175764,9.827003612495524,113.6527850746195,18.14370397218288,80.61172722346056,60.95790316540717,95.3600091100542,60.150905663137856,55.148791553670286,89.08342630777338,53.915863991677845,63.38423899700956,0,0.0,1.0,0.0,0.0,1.0,0.0,0,0,1,0.05111267417669296,0.0632616877555847,32.65999984741211
6,1,1,0.043142088,1.455772,-1.0501813,33.774696,1,108.4,41.2,91.6,70.5,11.661903789690594,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.208304597359452,1.208304597359452,3.56931365951495,3.624913792078369,4.74130783645187,5.00099990002,5.199999999999996,5.758472019555192,5.883026432033088,6.074537019394982,108.53781366664614,161.46218633335388,84.59620863975026,108.53781366664604,158.26016575003175,17.440761767415196,84.09385888622948,116.22927794343344,127.7050539380649,26.99910180921731,0,0.0,0.0,0.0,1.0,0.0,0.0,1,0,1,0.07463101297616959,0.4463795125484466,77.08000183105469
85,2,1,0.019992657,2.319512,-0.37721014,45.068504,1,99.9,27.9,57.2,43.2,23.461031520374373,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.8544003745317507,3.679673898594812,5.069516742254634,6.324555320336759,8.285529554590948,9.138927727036686,9.230926280715275,9.472592042308174,10.601886624558864,12.78827588066507,169.5085229876685,168.25012039368073,53.05880542983445,167.38742659100689,29.2933685320898,144.24611274556324,81.90656430571339,110.09345958851668,32.12844641857579,65.68848898220428,0,0.0,0.0,1.0,0.0,0.0,0.0,0,1,1,0.053185656666755676,0.0522964149713516,80.5199966430664
66,2,1,0.03293753,2.253425,-0.8328143,40.279648,1,108.4,38.3,81.3,68.1,11.723907198540932,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.9055385138137332,2.022374841615668,3.465544690232685,3.6674241641784446,4.393176527297758,5.269724850502167,5.353503525729665,7.323933369440215,7.621679604916493,8.315046602394967,178.00274730706366,163.13178995120523,142.16830511093923,145.79619876705885,69.84106722054592,64.94893086273521,114.4620868337724,116.65457575971185,60.264662564855904,94.89005758698156,0,0.0,0.0,1.0,0.0,1.0,1.0,0,0,0,0.0236908420920372,0.2479611337184906,26.200000762939453
37,1,1,0.082905695,1.541426,-0.96392804,38.225647,1,112.4,40.5,90.6,71.9,7.61642960973184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.8999999999999915,1.3601470508735392,1.523154621172778,2.5553864678361284,2.9832867780352585,3.769615364994155,4.254409477236536,4.257933771208755,4.904079934095692,5.522680508593631,176.23596513509418,103.33869410414634,116.96262537855374,34.34326173739465,72.66553074993273,64.43455564874237,19.788228807988915,103.2263570729312,110.35137342183305,81.04153622735947,0,1.0,0.0,0.0,0.0,1.0,1.0,1,0,0,0.03136502206325531,0.0394116044044494,67.9800033569336
