minute,period,shot_open_goal,shot_statsbomb_xg,fk_duration,pass_angle,pass_length,pass_switch,shot_x,shot_y,fk_x,fk_y,shooter_position_Center Attacking Midfield,shooter_position_Center Back,shooter_position_Center Defensive Midfield,shooter_position_Center Forward,shooter_position_Center Midfield,shooter_position_Goalkeeper,shooter_position_Left Attacking Midfield,shooter_position_Left Back,shooter_position_Left Center Back,shooter_position_Left Center Forward,shooter_position_Left Center Midfield,shooter_position_Left Defensive Midfield,shooter_position_Left Midfield,shooter_position_Left Wing,shooter_position_Left Wing Back,shooter_position_Right Attacking Midfield,shooter_position_Right Back,shooter_position_Right Center Back,shooter_position_Right Center Forward,shooter_position_Right Center Midfield,shooter_position_Right Defensive Midfield,shooter_position_Right Midfield,shooter_position_Right Wing,shooter_position_Right Wing Back,shot_body_part_Head,shot_body_part_Left Foot,shot_body_part_Other,shot_body_part_Right Foot,shot_technique_Backheel,shot_technique_Diving Header,shot_technique_Half Volley,shot_technique_Lob,shot_technique_Normal,shot_technique_Overhead Kick,shot_technique_Volley,pass_height_Ground Pass,pass_height_High Pass,pass_height_Low Pass,fk_taker_position_Center Attacking Midfield,fk_taker_position_Center Back,fk_taker_position_Center Defensive Midfield,fk_taker_position_Center Forward,fk_taker_position_Center Midfield,fk_taker_position_Goalkeeper,fk_taker_position_Left Attacking Midfield,fk_taker_position_Left Back,fk_taker_position_Left Center Back,fk_taker_position_Left Center Forward,fk_taker_position_Left Center Midfield,fk_taker_position_Left Defensive Midfield,fk_taker_position_Left Midfield,fk_taker_position_Left Wing,fk_taker_position_Left Wing Back,fk_taker_position_Right Attacking Midfield,fk_taker_position_Right Back,fk_taker_position_Right Center Back,fk_taker_position_Right Center Forward,fk_taker_position_Right Center Midfield,fk_taker_position_Right Defensive Midfield,fk_taker_position_Right Midfield,fk_taker_position_Right Wing,fk_taker_position_Right Wing Back,distance_to_goal,distance_player_1,distance_player_2,distance_player_3,distance_player_4,angle_player_1,angle_player_2,angle_player_3,angle_player_4,teammates_player_1,teammates_player_2,teammates_player_3,teammates_player_4
67,2,1,0.04492087,1.586368,-1.4211978,34.889683,1,106.8,39.6,104.6,76.1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,13.206059215375344,1.303840481040527,1.3152946437965882,1.3892443989449843,2.1931712199461373,177.3369992339327,82.98954232637304,148.00785824754232,138.58331485492312,1,1,0,0
5,1,1,0.021354124,1.690003,-0.14147279,33.333015,1,103.7,38.3,72.1,46.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,16.388410539158453,0.5999999999999943,1.8110770276274808,2.4207436873820396,5.200000000000003,174.04589256883497,90.38608431474498,122.33605576107806,5.954107431164966,0,1,0,0
16,1,1,0.070797816,1.283533,-0.5348612,33.940094,1,107.3,38.4,78.1,54.5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,12.80039061903972,0.7615773105863858,2.163330765278393,2.9698484809835066,3.373425558686605,59.62087398863173,40.870603023700056,127.81946450227994,85.20440305351677,0,0,0,1
38,1,1,0.08108025,1.744534,-1.5403489,39.41827,1,111.9,41.4,108.4,75.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,8.220097323024826,0.6082762530298225,0.6082762530298248,1.0440306508910582,1.5297058540778377,109.26841496792215,70.73158503207652,83.10684852590288,88.49616028587646,0,0,0,0
1,1,1,0.088982604,1.468567,-1.4210869,36.20497,1,112.7,40.5,105.2,78.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7.317103251970684,0.8544003745317494,1.1180339887498967,1.979898987322326,3.0413812651491097,155.5257059163493,75.77690466716646,131.0817511359325,95.54407334395825,0,0,0,0
39,1,1,0.11242039,1.585938,0.89384204,35.27974,1,110.6,41.6,87.9,16.7,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,9.53519795284818,1.0,4.308131845707604,4.7885279575251465,5.080354318352216,62.78999543259872,12.141516407909487,51.63415437815659,63.46668577287765,0,0,0,1
55,2,1,0.036320187,1.435218,-2.1608844,26.597933,1,99.1,47.0,110.0,70.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,22.04109797628059,7.858753081755409,9.81529418815351,12.502799686470231,12.753430910935304,176.22641065601624,170.27339100235935,168.83522717943785,169.94254719035538,0,0,1,1
68,2,1,0.1587695,0.880357,-0.076284796,15.745793,1,112.3,50.3,92.4,58.3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,12.860015552090127,1.0,4.148493702538307,6.5620118866091675,6.702984409947553,143.21920924889903,127.84295800007293,151.10234856562883,141.5093952047575,0,0,0,1
70,2,1,0.04430715,1.344738,-0.6428313,29.860006,1,108.1,40.4,83.4,63.5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,11.90672079121704,0.94339811320567,1.3152946437965871,2.002498439450079,2.2825424421026694,146.06943308359374,10.671345970878203,94.78758893443515,120.7359774512964,0,0,1,0
45,1,1,0.038790185,1.346273,-0.8710467,28.104448,1,108.2,35.7,85.8,62.1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,12.559060474414474,0.41231056256177195,0.5000000000000028,1.6124515496597116,2.376972864800947,5.985839768718289,106.84781440919863,77.10293311225713,47.728893106142785,0,0,0,1
25,1,1,0.053993687,1.746252,-1.2810348,39.548706,1,112.0,35.3,100.7,71.7,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,9.278469701410897,0.848528137423854,1.3038404810405335,1.6124515496597074,1.8248287590894625,165.43423575344312,116.03553039844816,89.31064554349874,140.10344203853106,0,1,0,0
35,1,1,0.082540676,1.48929,0.94917226,33.828094,1,112.1,39.8,91.2,12.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7.902531240052145,0.8062257748298665,1.299999999999996,2.2803508501982703,2.7018512172212477,174.32519994203162,111.16964865710705,73.29466500600888,49.55878966656119,0,0,0,0
45,1,1,0.053443346,1.826115,-1.0859878,42.27115,1,111.9,31.0,91.4,68.6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,12.108261642366337,3.436568055487915,3.820994634908556,4.275511665286395,4.916299421312741,129.64690138015078,144.0217934616778,127.22848963662062,133.3459291327443,0,0,1,0
78,2,1,0.02429235,1.812318,-0.83436084,39.00833,1,106.9,36.6,79.7,66.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,13.53403118069409,1.0,1.4422205101855965,1.503329637837291,1.5620499351813222,104.54963277012234,109.14043475585729,169.26444206416804,154.74406167785685,1,0,0,0
21,1,1,0.042715464,1.573589,-0.92589724,42.92004,1,109.3,36.6,81.3,68.8,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.22719911643149,0.4472135954999516,0.5830951894845322,0.6708203932499369,4.386342439892259,8.937031809259201,131.4082241001065,81.06296819074191,64.47562963381418,1,0,0,0
8,1,1,0.010770546,1.013845,-0.1340232,8.980535,1,88.2,27.9,61.2,29.1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,34.02425605358624,4.172529209005017,5.481788029466296,7.641989269817115,8.728115489611717,66.80299928406073,173.9647848920758,116.28911904367982,73.76811831328169,0,0,0,1
60,2,1,0.11711149,1.257206,0.90365565,28.768038,1,108.5,36.7,92.3,14.5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,11.964113005150026,0.8944271909999159,1.5524174696260038,2.66833281282526,3.883297567789518,132.57622865588687,120.9425946569462,29.005794270724856,71.50265449113998,1,0,0,0
81,2,1,0.1228795,1.865552,0.42273477,38.268787,1,110.9,47.3,77.9,34.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.6661904664719,2.884441020371193,5.946427498927401,6.296824596572476,7.20069441095788,72.4265769116451,171.0101983917593,4.332903173167519,101.45974600255171,0,0,0,1
36,1,1,0.34304538,1.742077,-1.008783,34.15333,1,117.2,34.8,99.7,63.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5.905929224093362,0.9486832980505205,1.1704699910719543,2.9614185789921734,2.983286778035261,80.13419305691582,48.283862287906025,50.0098750585546,157.86042373500092,1,0,0,0
73,2,1,0.020905439,1.419189,1.5355996,14.2088,1,87.8,43.2,82.4,29.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,32.358615545168185,5.731491952362842,9.013878188659973,9.472592042308165,11.82708755357802,168.3156381573364,92.49552576530493,174.7212932417708,166.93401543997643,0,0,1,0
31,1,1,0.037013527,1.474875,0.57058275,31.844624,1,102.7,42.6,77.3,24.9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,17.494284781036345,1.4212670403551853,2.6019223662515394,4.244997055358225,6.350590523722975,120.74244685515583,96.34436184557822,96.47140062380637,105.78388203331221,0,0,0,0
83,2,1,0.22416292,1.349057,-1.3734008,28.044607,1,116.1,39.1,109.3,67.4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4.002499219237905,0.8246211251235335,2.7294688127912305,2.7658633371878647,3.0016662039607267,62.96913974015789,15.448311832447065,27.606677853088154,165.09623077508715,0,0,0,0
86,2,1,0.08915746,1.555362,-0.42934734,27.38558,1,111.3,33.1,86.6,45.4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,11.10405331399305,0.9899494936611655,4.73814309619285,5.147815070493504,5.239274758971897,83.4180553448217,84.27315274108871,14.342557089743174,38.34142473999081,0,0,0,0
39,1,1,0.11859834,4.11387,0.013835595,79.50761,1,101.2,29.0,24.8,28.8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.781643647805826,1.868154169226941,10.904127658827187,11.872657663724663,16.30490723677997,104.8080640995457,41.43600853293605,177.71293202510736,31.73792435734628,0,0,0,1
51,2,1,0.21213575,1.948833,0.6969201,35.210224,1,114.3,34.7,83.9,9.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.783315488916019,4.313930922024594,5.375872022286243,5.731491952362837,6.673080248281145,176.97824377453384,33.27989660733809,4.203661676392427,62.16696059295079,0,0,0,0
3,1,1,0.05994536,1.237513,-1.5588921,16.801191,1,101.1,34.3,100.7,50.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,19.740820651634525,4.720169488482391,4.973932046178365,7.333484846919653,8.55862138431185,160.39829232943487,166.60912411562646,168.69472458355818,150.36237859887171,0,0,0,0
68,2,1,0.07678949,1.458767,-0.28363863,25.728,1,109.5,26.4,81.8,33.4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,17.181676286090365,2.3600847442411954,5.0039984012787215,5.597320787662611,5.658621740318038,88.7140995325946,140.0391376741202,161.08839806460097,8.761843900923362,0,0,0,1
9,1,1,0.027624166,2.203061,-0.40416452,18.05464,1,106.6,26.1,87.7,31.9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.307252523339518,1.5620499351813304,7.716216689544167,9.884331034521246,13.231024147812594,175.85482703314534,139.76454504630885,71.83658412369444,101.51843019859147,0,0,0,0
56,2,1,0.061320852,1.766102,-1.2899586,43.29619,1,110.6,36.2,98.9,74.9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,10.139033484509266,0.8544003745317544,1.8110770276274792,2.163330765278393,2.7730849247724105,132.56732841750357,105.67109145200978,145.70135072389922,137.65228902222466,0,0,0,1
48,2,1,0.06700719,1.979558,0.43568286,31.98828,1,109.7,43.5,80.7,28.9,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.878419002777928,1.4212670403551841,2.334523505985753,3.8078865529319548,5.882176467941098,159.47865320434295,62.032355477914976,84.90324706535232,53.413051018633865,0,0,0,0
93,2,1,0.018630447,2.354489,0.68511456,57.209526,1,106.2,49.8,62.4,14.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.925720073308547,0.565685424949236,0.8062257748298602,1.3152946437965882,1.5524174696260038,99.61972779969784,5.63539090335862,135.8735655371435,129.6883106215611,1,0,0,0
50,2,1,0.030053698,0.514871,-1.0703555,7.2945185,1,92.7,43.5,46.9,36.3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,27.523444551872497,3.3526109228480445,4.2059481689626175,7.684399781375243,8.881441324469804,169.95173489704956,115.30992113922417,117.62517776779971,15.070925551736183,0,0,0,0
60,2,1,0.094695814,0.581732,0.61072594,8.544589,1,99.4,33.9,77.9,58.5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,21.48418022638983,0.943398113205664,3.5014282800023193,4.810405388322279,5.57314991723711,138.50027421314562,71.86853195332088,85.79944027099894,97.20158240566509,0,0,0,1
68,2,1,0.3415402,1.951241,0.69612986,46.003696,1,115.0,40.7,80.1,13.5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5.048762224545736,1.7088007490634989,2.024845673131658,2.700000000000003,4.981967482832461,102.58643482526196,65.06436747133368,172.0303896056786,59.48941214597847,0,0,0,0
26,1,1,0.23510946,1.709536,0.99719065,42.383488,1,114.4,41.7,89.5,6.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.852349955359808,1.0630145812734646,2.1931712199461333,3.0364452901377885,3.48855270850249,31.92728371034605,41.11453644189838,179.64533172500376,44.18636333527684,0,0,0,1
45,1,1,0.046152893,1.120238,1.096559,29.562477,1,106.4,37.2,92.0,6.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.88524396616782,1.280624847486568,3.522782990761712,3.6124783736376833,3.687817782917149,140.29344225303043,112.95865468856947,163.60272431033331,179.10482628978903,0,0,1,0
80,2,1,0.036945593,1.363436,-2.0389283,19.945927,1,101.3,48.9,110.4,69.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,20.70990101376634,2.2847319317591794,2.8653097563788834,5.371219600798314,5.385164807134504,177.74713994600324,93.79737576890217,144.40244577511183,84.12275769984079,0,0,0,1
85,2,1,0.09795536,1.703409,-1.5707964,40.8,1,113.5,37.7,112.4,75.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.894925670375279,0.7211102550927962,0.921954445729288,1.414213562373101,1.6031219541881336,126.82380290155386,122.01493728161745,11.356027218309658,105.90979519746858,0,0,0,1
47,2,1,0.035333786,2.102124,1.269796,41.15009,1,110.2,47.1,97.6,3.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.101652779682617,1.5999999999999943,2.4020824298928614,2.7459060435491995,5.100980297942741,144.07705380092943,128.30889022945925,159.03428815944255,124.79964348499503,0,1,0,0
63,2,1,0.0127808945,2.240101,0.8696834,46.196644,1,105.2,50.8,75.9,14.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.32157198495805,0.9219544457292872,1.2806248474865725,6.735725647619561,8.505292469985967,175.51804620447555,105.22085089643001,144.28529737870525,128.14070578983575,0,0,0,1
92,2,1,0.1924284,1.926525,-0.8305288,43.885303,1,113.5,33.0,84.8,66.6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,9.5524865872714,1.345362404707375,2.9681644159311626,4.301162633521313,5.721887800367989,0.8916911075219244,10.259660532145753,82.65877418863583,142.1342101516973,1,0,0,0
26,1,1,0.06686431,1.276073,0.60330194,25.380505,1,107.4,45.9,87.0,30.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,13.912943613772027,2.60768096208106,2.8319604517012547,5.147815070493508,5.3450912059571065,69.30717564532144,107.04606506421426,32.90682325644067,132.50950050187663,1,0,0,0
53,2,1,0.0075107412,1.755348,-0.24811345,30.947699,1,99.3,16.2,66.0,10.3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.54251099706553,4.420407221060068,6.000833275470998,6.200806399170996,7.406078584514212,168.66266716091098,25.4102472772841,78.80898951941998,136.66342288936406,0,0,1,0
59,2,1,0.16074838,1.533745,-0.4284058,41.8852,1,110.6,36.9,72.9,54.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,9.897979591815702,0.921954445729281,1.0440306508910562,2.051828452868318,2.3345235059857488,30.780703546230345,178.44734839691526,24.77317015203945,64.98760042600708,0,0,1,0
81,2,1,0.1265045,1.280884,-1.2220253,30.43222,1,113.4,44.4,101.4,69.7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7.932212806020771,1.5811388300841898,2.184032966784159,3.264965543462903,3.5227829907617063,142.12501634890182,107.74467162505674,73.72032679786952,130.20986927763667,0,0,1,0
88,2,1,0.11200801,1.468841,0.4039181,26.970354,1,109.7,37.0,84.3,23.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,10.728000745712126,2.376972864800942,3.2015621187164243,3.7215588131856823,4.701063709417266,91.61796764106042,67.5790333756022,100.06866653466261,107.45771686482351,0,0,1,1
60,2,1,0.05979303,1.357178,0.5382217,23.409613,1,109.3,38.9,85.6,22.4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.756393447619889,0.29999999999999716,1.252996408614175,1.4422205101855965,2.2803508501982725,84.1303995569853,157.2591407770496,27.820467082964925,147.99461679191648,0,1,0,0
50,2,1,0.04070322,1.246066,0.8224183,19.104973,1,95.4,45.1,83.9,27.4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.1230969428532,3.640054944640254,5.299999999999998,7.610519036176173,7.930952023559329,154.52776585785426,136.3967358870668,171.30031519309583,154.42650012589132,0,0,0,1
10,1,1,0.121354125,1.613845,-1.5143778,30.147968,1,113.6,35.1,110.6,65.8,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.060397012554658,1.8027756377319946,1.9416487838947596,3.0413812651491097,3.067572330035592,18.87136090168719,139.32722961196114,136.90089378035864,33.5358223900983,1,0,0,0
21,1,1,0.049356215,1.471172,0.33403873,41.175964,1,108.2,55.5,76.9,30.1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,19.480503073586164,0.921954445729288,6.811754546370557,9.73293378175358,9.867117106835206,130.1895250848559,40.648127869422154,48.003578275302665,125.0179050053404,0,0,0,0
48,2,1,0.29947054,1.255065,-1.6659439,24.209503,1,113.4,37.5,116.8,62.9,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7.05761999543755,0.6403124237432796,2.2847319317591706,5.011985634456662,5.316013544000807,107.91372797840607,92.45251023796455,97.86437939028171,85.64346005835135,0,0,1,0
